thread,model,option,file,graph_id,node_id,node_name,predicted_ra_component_id,predicted_ra_component_name,node_score,check_constraints_log,avg_prompt_cost,total_llm_cost
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_InformationServiceProvider_ISP_impl_1.aaxl2,comp_sub_hw_bus,sub_hw_bus,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,707.774863,2123
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_InformationServiceProvider_ISP_impl_1.aaxl2,comp_sub_tic,sub_TIC,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,707.774863,2123
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_InformationServiceProvider_ISP_impl_1.aaxl2,comp_collection,collection,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,707.774863,2123
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_electric_charge_support_provider,RSE_ElectricChargeSupportProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,755.376201,3765
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_workzone_safety_provider,RSE_WorkzoneSafetyProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,755.376201,3765
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_travel_information_communication_provider,RSE_TravelInformationCommunicationProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,755.376201,3765
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_traffic_metering_provider,RSE_TrafficMeteringProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,755.376201,3765
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_RSE_RSEOwner_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_RSE_RSEOwner_impl_1.aaxl2,comp_rse_speed_management_provider,RSE_SpeedManagementProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,755.376201,3765
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_system,SYSTEM,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_driver,sub_driver,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_hardware_comm,sub_hardwareComm,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_vehicle_obe,sub_vehicleOBE,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_roadside_obe,sub_roadsideOBE,comp.business,Business_Logic_Layer,0.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_parking_manager,sub_parkingManager,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_electric_charge_support_provider,sub_RSE_ElectricChargeSupportProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_workzone_safety_provider,sub_RSE_WorkzoneSafetyProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_travel_information_communication_provider,sub_RSE_TravelInformationCommunicationProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_traffic_metering_provider,sub_RSE_TrafficMeteringProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_speed_management_provider,sub_RSE_SpeedManagementProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_tic,sub_TIC,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_Architecture_of_Smart_Parking_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-Architecture-of-Smart-Parking-_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_collection,collection,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,719.306548,9453
5,chatgpt,2,mapping_AADL_SmartParkingApplication_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-SmartParkingApplication_InformationServiceProvider_ISP_impl_1.aaxl2,comp_sub_hw_bus,sub_hw_bus,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,742.076747,4480
5,chatgpt,2,mapping_AADL_SmartParkingApplication_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-SmartParkingApplication_InformationServiceProvider_ISP_impl_1.aaxl2,comp_sub_tic,sub_TIC,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,742.076747,4480
5,chatgpt,2,mapping_AADL_SmartParkingApplication_InformationServiceProvider_ISP_impl_1_aaxl2.json,AADL-SmartParkingApplication_InformationServiceProvider_ISP_impl_1.aaxl2,comp_collection,collection,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,742.076747,4480
5,chatgpt,2,mapping_AADL_SmartParkingApplication_RSE_RSEOwner_impl_1_aaxl2.json,AADL-SmartParkingApplication_RSE_RSEOwner_impl_1.aaxl2,comp_rse_electric_charge_support_provider,RSE_ElectricChargeSupportProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,745.935966,3718
5,chatgpt,2,mapping_AADL_SmartParkingApplication_RSE_RSEOwner_impl_1_aaxl2.json,AADL-SmartParkingApplication_RSE_RSEOwner_impl_1.aaxl2,comp_rse_workzone_safety_provider,RSE_WorkzoneSafetyProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,745.935966,3718
5,chatgpt,2,mapping_AADL_SmartParkingApplication_RSE_RSEOwner_impl_1_aaxl2.json,AADL-SmartParkingApplication_RSE_RSEOwner_impl_1.aaxl2,comp_rse_travel_information_communication_provider,RSE_TravelInformationCommunicationProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,745.935966,3718
5,chatgpt,2,mapping_AADL_SmartParkingApplication_RSE_RSEOwner_impl_1_aaxl2.json,AADL-SmartParkingApplication_RSE_RSEOwner_impl_1.aaxl2,comp_rse_traffic_metering_provider,RSE_TrafficMeteringProvider,comp.data,Data_Management_Layer,0.0,All constraints have been satisfied,745.935966,3718
5,chatgpt,2,mapping_AADL_SmartParkingApplication_RSE_RSEOwner_impl_1_aaxl2.json,AADL-SmartParkingApplication_RSE_RSEOwner_impl_1.aaxl2,comp_rse_speed_management_provider,RSE_SpeedManagementProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,745.935966,3718
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_system,SYSTEM,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_driver,sub_driver,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_hardware_comm,sub_hardwareComm,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_vehicle_obe,sub_vehicleOBE,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_roadside_obe,sub_roadsideOBE,comp.business,Business_Logic_Layer,0.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_parking_manager,sub_parkingManager,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_electric_charge_support_provider,sub_RSE_ElectricChargeSupportProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_workzone_safety_provider,sub_RSE_WorkzoneSafetyProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_travel_information_communication_provider,sub_RSE_TravelInformationCommunicationProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_traffic_metering_provider,sub_RSE_TrafficMeteringProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_rse_speed_management_provider,sub_RSE_SpeedManagementProvider,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_sub_tic,sub_TIC,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AADL_SmartParkingApplication_SmartParkingSystem_tispSys_impl_1_aaxl2.json,AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.aaxl2,comp_collection,collection,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,719.665478,9424
5,chatgpt,2,mapping_AadlProjects_smartparking_RSEparkmgmt_impl_1_aaxl2.json,AadlProjects_smartparking_RSEparkmgmt_impl_1.aaxl2,comp_system,SYSTEM,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,707.221612,3546
5,chatgpt,2,mapping_AadlProjects_smartparking_RSEparkmgmt_impl_1_aaxl2.json,AadlProjects_smartparking_RSEparkmgmt_impl_1.aaxl2,comp_vehdata,vehdata,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,707.221612,3546
5,chatgpt,2,mapping_AadlProjects_smartparking_RSEparkmgmt_impl_1_aaxl2.json,AadlProjects_smartparking_RSEparkmgmt_impl_1.aaxl2,comp_loc_identity,loc_identity,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,707.221612,3546
5,chatgpt,2,mapping_AadlProjects_smartparking_RSEparkmgmt_impl_1_aaxl2.json,AadlProjects_smartparking_RSEparkmgmt_impl_1.aaxl2,comp_veh_paymt,veh_paymt,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,707.221612,3546
5,chatgpt,2,mapping_AadlProjects_smartparking_RSEparkmgmt_impl_1_aaxl2.json,AadlProjects_smartparking_RSEparkmgmt_impl_1.aaxl2,comp_rsideparkcomm,Rsideparkcomm,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,707.221612,3546
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_parkmgmtsys,parkmgmtsys,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_parkmgmt,parkmgmt,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_dynparklot,dynparklot,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_park_lot_occupancy,park_lot_occupancy,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_detectveh,detectveh,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_manageparkreserv,manageparkreserv,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_park_lot_spaces,park_lot_spaces,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_parkelecpaymt,parkelecpaymt,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_billdriver,billdriver,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_parking_cost,parking_cost,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_updateparkdata,updateparkdata,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_spaces,spaces,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_roadsideequip,roadsideequip,comp.business,Business_Logic_Layer,0.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_rseparkmgmt,RSEparkmgmt,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehdata,vehdata,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_loc_identity,loc_identity,comp.data,Data_Management_Layer,0.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_veh_paymt,veh_paymt,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_rsideparkcomm,Rsideparkcomm,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_transinfoctr,transinfoctr,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_ticinteractv_trav_info,TICInteractvTravInfo,comp.presentation,Presentation_Layer,0.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_trav_profiles,trav_profiles,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_trav_info,trav_info,comp.data,Data_Management_Layer,0.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_ticdata_coll,TICDataColl,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_misctravinfo,misctravinfo,comp.business,Business_Logic_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_traff_data_trav,traff_data_trav,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_trafficdata,trafficdata,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,712.750400,38601
5,chatgpt,2,mapping_AadlProjects_smartparking_SmartParkingSystem_impl_1_aaxl2.json,AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_pricedata,pricedata,comp.data,Data_Management_Layer,1.0,All constraints have been satisfied,712.750400,38601
